date,FENY,FHLC,FIDU,FREL,FSTA,FTEC,FUTY,IDU,IYE,IYF,IYH,IYJ,IYK,IYR,IYW,VDC,VDE,VFH,VGT,VHT,VNQ,VPU,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV
1/21/2026,27.07,75.95,89.56,27.76,52.32,223.26,55.87,109.45,51.63,127.82,66.53,155.33,69.65,96.65,197.17,224.58,137.68,131.39,93.575,294.37,91.26,187.21,48.75,53.46,166.36,143.81,82.44,41.55,43.02,158.26
1/22/2026,27.12,76.08,89.35,27.48,52.24,224.92,55.5,108.88,51.77,128.41,66.59,155.44,69.84,95.76,198.93,224.2,137.98,132.18,94.2813,294.94,90.36,186.01,48.91,53.81,165.5,144.88,82.27,41.14,42.71,158.29
1/23/2026,27.25,75.54,88.54,27.52,52.56,225.19,55.25,108.5,52.06,126.73,66.17,153.94,70.4,96.04,199.72,225.56,138.69,130.21,94.3738,292.73,90.54,185.14,49.19,53.07,164.22,145.09,82.91,41.25,42.56,157.48
1/26/2026,27.27,75.83,88.59,27.48,52.49,226.82,55.61,109.26,52.09,127.49,66.38,154.14,70.56,95.94,201.24,225.25,138.69,131,95.0537,293.87,90.42,186.35,49.22,53.41,164.38,146.08,82.78,41.22,42.87,158.1
1/27/2026,27.55,74.7,88.91,27.48,52.66,229.61,56.32,110.5,52.57,126.82,65.42,154.16,70.78,96.03,203.7,226.05,140.15,130.13,96.2375,289.51,90.39,188.64,49.67,53,165.06,148.05,83.16,41.25,43.43,155.45
1/28/2026,27.72,74.04,88.53,27.18,52.16,231.23,56.21,110.31,52.98,126.73,64.87,153.48,70.32,95.08,204.72,223.94,141.06,130,96.8975,286.84,89.46,188.28,50.05,52.99,164.14,149.23,82.32,40.85,43.33,154.31
1/29/2026,28.03,73.84,89.2,27.56,52.18,226.94,56.22,110,53.46,127.72,64.68,154.87,70.3,96.27,201.89,223.86,142.64,131.31,95.1,286.08,90.71,188.34,50.51,53.55,165.86,146.87,82.13,41.37,43.33,153.82
1/30/2026,28.28,74.13,88.85,27.59,52.86,222.96,56.07,109.81,53.97,127.7,64.97,153.89,71.47,96.21,198.37,226.93,143.79,130.89,93.49,287.28,90.8,187.99,51.05,53.44,165.44,143.88,83.51,41.43,43.25,154.74
2/2/2026,27.74,74.58,89.81,27.29,53.61,224.76,55.23,108.38,52.98,128.57,65.27,156.16,71.91,95.23,199.62,230.05,141.13,132.3,94.1313,289.01,89.86,185.22,50.05,54.03,167.53,145.26,84.5,40.96,42.62,155.69
2/3/2026,28.59,73.89,90.71,27.26,54.45,219.58,56.06,109.89,54.62,127.68,64.62,156.35,72.92,95,194.92,233.64,145.49,131.17,92.055,286.34,89.66,187.94,51.67,53.53,168.94,142.08,85.87,40.81,43.24,154.1
2/4/2026,29.18,74.51,90.7,27.65,54.99,215.16,55.79,109.42,55.83,128.71,65.51,157.31,73.4,96.36,190.39,236.02,148.4,132.26,90.2188,288.85,90.95,186.96,52.83,53.96,169.39,138.12,86.99,41.46,43.08,156.03
2/5/2026,28.82,73.81,90.04,27.61,55.06,211.33,55.82,109.61,55.19,126.95,64.68,156.2,74.48,96.14,186.75,236.13,146.58,130.59,88.5663,285.92,90.82,187.11,52.21,53.29,168.37,135.63,86.92,41.23,43.1,154.84
2/6/2026,29.46,75.19,92.86,28.02,55.78,220.65,56.14,110.24,56.24,129.64,65.86,160.21,75.1,97.66,193.49,239.32,149.89,133.03,92.4425,291.2,92.25,188.11,53.25,54.26,173.18,141.13,87.94,41.99,43.35,157.71
2/9/2026,29.73,74.61,93.32,28.13,55.31,224.13,56.3,110.72,56.69,129.17,65.25,160.19,74.59,98.06,196.32,237.36,151.26,132.39,93.9338,288.95,92.64,188.7,53.64,53.94,173.7,143.35,87.43,42.25,43.48,156.32
2/10/2026,29.66,74.23,93.26,28.49,54.97,223.25,57.19,112.4,56.64,127.7,64.91,160.9,74.52,99.32,195.31,235.81,150.82,131.42,93.5313,287.56,93.88,191.63,53.58,53.55,173.91,142.55,87.15,42.84,44.2,155.33
2/11/2026,30.41,74.58,93.76,28.38,55.65,223.29,57.66,113.36,58.07,125.66,65.23,161.15,75.56,98.93,195.5,238.82,154.69,129.38,93.5975,288.78,93.36,193.23,54.98,52.74,174.84,142.97,88.4,42.8,44.59,156.25
2/12/2026,29.81,74.25,92.52,28.31,56.39,217.72,58.5,114.77,56.98,123.32,65.09,158.85,75.83,98.87,190.79,241.86,151.59,126.87,91.205,287.81,93.25,196.13,53.98,51.69,172.75,139.21,89.21,42.87,45.25,156
2/13/2026,30.07,74.96,93.38,28.73,56.57,217.95,60.05,117.77,57.41,123.83,65.75,159.55,75.81,100.22,190.54,242.63,152.95,126.81,91.35,290.39,94.59,201.32,54.35,51.65,174.17,139.56,89.51,43.5,46.5,157.67
2/17/2026,29.73,75.01,93.89,29.01,55.79,218.1,59.92,117.41,56.79,124.84,65.71,160.23,75.07,101.21,190.48,239.36,151.14,127.99,91.385,290.6,95.49,200.87,53.75,52.2,175.08,139.48,88.2,43.94,46.38,157.37
2/18/2026,30.3,75.2,93.88,28.67,55.53,220.1,58.9,115.57,57.9,125.8,65.84,160.64,75.11,100.01,192.48,238.38,154.11,128.92,92.23,291.42,94.37,197.39,54.78,52.59,175.04,140.91,88.04,43.35,45.61,157.67
2/19/2026,30.56,75.06,94.69,28.63,55.39,219.18,59.52,116.75,58.29,124.76,65.73,161.1,75.04,99.83,191.64,237.63,155.41,127.88,91.8313,290.87,94.17,199.51,55.18,52.15,176.34,140.21,87.67,43.2,46.11,157.26
2/20/2026,30.42,74.82,94.96,28.81,55.5,220.32,59.8,117.14,58.06,125.34,65.58,161.91,75.45,100.54,192.93,238.2,154.75,128.59,92.2,289.9,94.88,200.31,54.88,52.49,177.23,140.88,87.89,43.56,46.33,156.82
2/23/2026,30.51,75.55,93.69,28.82,56.17,216.95,60.16,117.86,58.29,121.67,66.2,158.46,76.54,100.51,189.8,241.01,155.18,124.18,90.8563,292.72,94.89,201.69,55.15,50.73,174.83,138.52,88.97,43.61,46.68,158.54
2/24/2026,30.53,75.36,94.75,28.89,56.66,219.97,60.82,119.03,58.28,122.35,66.02,160.38,76.9,100.76,192.22,243.1,155.23,124.82,92.1625,291.93,95.13,203.79,55.1,50.98,176.98,140.32,89.74,43.73,47.2,157.87
2/25/2026,30.38,75.34,94.24,28.79,56.23,224.1,61.06,119.44,57.93,124.17,65.94,159.77,76.51,100.37,195.98,241.29,154.61,126.89,93.9075,291.88,94.87,204.55,54.87,51.87,175.6,143.01,89.01,43.44,47.36,157.83
2/26/2026,30.5,75.19,94.81,28.99,56.15,220.79,60.81,119.25,58.16,125.66,65.77,160.93,76.72,101.05,193.2,240.89,155.2,128.49,92.5238,291.42,95.52,203.78,55.05,52.5,176.7,141.01,88.86,43.63,47.18,157.42
2/27/2026,31,76.28,94.63,29.06,56.91,216.55,61.44,120.7,59.06,122.61,66.84,160.94,77.64,101.28,189.58,244.19,157.59,125.56,90.8375,295.51,95.69,205.87,55.92,51.43,177.14,138.76,90.01,43.84,47.73,160.2
3/2/2026,31.63,75.56,95.61,29.12,56.14,218.83,61.03,119.96,60.29,122.54,66.08,162.04,76.77,101.54,191.17,240.91,160.89,125.67,91.7363,292.69,95.93,204.47,57.04,51.3,178.9,139.54,88.71,43.92,47.37,158.53
3/3/2026,31.33,74.74,93.78,28.96,55.62,215.75,60.67,119.25,59.7,122.04,65.36,159.26,75.46,100.96,188.91,238.63,159.38,125.42,90.46,289.44,95.42,203.22,56.52,51.21,175.44,137.5,87.74,43.7,47.07,156.74
3/4/2026,31.22,74.92,94.09,29.01,55.27,218.57,60.9,119.69,59.37,122.77,65.51,159.78,74.82,101.06,191.44,237.13,158.85,126.04,91.6413,290.24,95.54,204.13,56.19,51.5,175.97,139.84,87.16,43.76,47.27,157.05
3/5/2026,31.38,73.43,92.05,28.75,54.09,218.72,60.43,118.88,59.68,122,64.29,156.83,73.21,100.18,191.71,232.11,159.56,125.2,91.6588,284.57,94.58,202.48,56.48,51.23,172.06,140.18,85.41,43.34,46.9,153.91
3/6/2026,31.37,72.89,90.45,28.4,54.26,214.29,60.18,118.42,59.75,120.16,63.81,154.41,73.24,99.02,188.34,232.79,159.62,123.43,89.8788,282.15,93.55,201.6,56.57,50.57,169.94,137.29,85.78,42.89,46.74,152.7
3/9/2026,31.28,73.71,91.28,28.47,54.41,218.19,60.32,118.71,59.5,119.61,64.45,154.99,73.67,99.23,191.75,233.42,159.08,122.83,91.4838,285.32,93.76,202.12,56.32,50.33,170.94,139.76,85.97,42.98,46.85,154.26
3/10/2026,30.89,73.17,90.77,28.42,54.33,218.23,59.95,117.67,58.78,119,64.05,154.22,73.34,99.12,191.75,233.16,157.15,122.22,91.4988,283.48,93.62,200.84,55.6,50.06,170.02,139.76,85.72,42.92,46.56,153.15
3/11/2026,31.63,73.01,90.7,28.11,53.71,219.09,59.48,116.85,60.21,118.05,63.88,153.22,72.54,98.01,192.67,230.53,160.91,121.11,91.88,282.75,92.65,199.3,56.98,49.64,169.49,140.43,84.59,42.41,46.17,152.85
3/12/2026,31.88,71.59,88.29,27.92,53.59,214.93,59.89,117.69,60.71,116.1,62.65,149.43,72.42,97.32,189.04,230.13,162.15,119.13,90.0825,277.21,92.01,200.63,57.51,48.83,165.24,137.84,84.25,42.14,46.5,150.16
3/13/2026,31.99,71.4,87.8,27.95,53.93,213.01,60.44,118.72,60.93,116.08,62.51,148.98,72.77,97.5,187.24,231.38,162.78,119.23,89.305,276.67,92.16,202.59,57.7,48.89,164.65,136.8,84.74,42.25,46.96,149.79
3/16/2026,32.08,72.04,88.66,28.18,53.96,216.12,60.76,119.28,61.16,117.05,63.03,150.46,72.86,98.25,189.87,231.66,163.2,120.18,90.6188,278.96,92.93,203.71,57.9,49.3,166.06,138.78,84.98,42.58,47.26,151.01
3/17/2026,32.47,71.56,89.06,28.29,53.76,216.86,60.62,118.39,61.45,117.34,62.34,150.44,72.29,98.37,190.81,230.81,165.13,120.88,90.925,277.13,93.34,203.11,58.51,49.56,166.5,139.54,84.7,42.72,47.13,149.64
3/18/2026,32.5,70.36,88.24,27.86,52.5,214.68,60.2,117.52,61.45,116.34,61.39,148.44,70.47,96.84,188.65,225.32,165.23,119.34,89.9813,272.57,91.96,201.48,58.43,48.97,165.18,137.96,82.64,42.02,46.73,147.14
3/19/2026,33.01,70.17,87.7,27.79,52.12,215.19,59.91,117.08,62.48,116.32,61.18,147.76,69.94,96.47,188.68,223.68,167.89,119.45,90.215,271.9,91.59,200.77,59.36,48.99,164.06,138.43,81.97,41.92,46.54,146.61
3/20/2026,32.8,69.25,86.03,26.66,51.33,210.06,57.11,112.57,62.42,116.24,60.62,146.07,69.26,93.45,184.48,221.54,167.77,119.52,88.1413,269.03,88.75,192.75,59.31,49.08,161.67,135.29,81.29,40.59,44.65,145.33
3/23/2026,33.15,69.4,87.14,26.86,51.57,213.33,57.74,113.42,63.12,117.27,60.7,148.21,69.43,94.11,186.91,222.44,169.43,120.78,89.5525,269.45,89.44,194.78,59.63,49.27,163.05,136.95,81.18,40.62,44.78,144.77
3/24/2026,33.85,69.34,87.85,26.69,51.55,212.27,58.13,114.11,64.42,117.32,60.62,148.93,69.47,93.49,184.88,221.31,172.12,120.45,88.9875,268.25,87.91,194.89,60.84,49.28,164,136.15,81.11,40.29,45.09,144.79
3/25/2026,33.71,70.14,88.51,26.67,51.89,213.65,58.34,114.49,64.15,117.41,61.34,149.97,69.83,93.49,185.94,222.65,171.44,120.7,89.5575,271.52,87.84,195.48,60.57,49.34,165.1,136.76,81.51,40.27,45.25,146.24
3/26/2026,34.23,69.89,86.24,26.64,51.7,207.53,58.47,114.81,65.12,116.71,61.14,147.12,69.31,93.34,180.01,221.7,174.14,119.99,87.005,270.42,87.72,195.92,61.52,49.05,161.27,132.5,81.14,40.29,45.33,145.74
3/27/2026,34.79,68.53,85.15,26.42,52,203.09,58.74,115.34,66.2,113.98,60.06,144.65,69.7,92.61,176.09,223.18,176.95,117,85.125,265.36,87,196.88,62.56,47.81,159.2,129.92,81.78,40.01,45.59,143.26
3/30/2026,34.41,68.79,83.66,26.53,52.23,199.44,59.13,116.21,65.5,115.05,60.35,143.33,69.96,93.06,173.53,224.07,175,118.24,83.5875,266.36,87.33,198.11,61.96,48.36,156.61,127.5,81.88,40.21,45.92,143.82
3/31/2026,34.02,70.36,86.52,26.91,52.33,208.05,59.07,116.11,64.77,117.66,61.64,147.54,70.03,94.56,181.42,224.59,173.04,120.81,87.215,272.33,88.7,198.14,61.26,49.37,161.73,132.9,81.98,40.83,45.89,146.61
4/1/2026,32.8,70.91,87.97,27,52.1,210.71,59.36,116.61,62.46,118.06,62.12,149.2,69.57,94.88,184.42,223.73,166.8,120.84,88.3313,274.5,89.02,198.97,58.97,49.44,164.43,134.91,81.46,40.95,46.11,147.73
4/2/2026,33.04,70.54,87.68,27.39,52.4,212.53,59.75,117.48,62.83,118.4,61.65,148.69,69.95,96.25,185.38,224.97,168.06,121.32,89.0813,273.07,90.23,200.14,59.25,49.53,163.77,135.99,81.89,41.61,46.34,146.81
4/6/2026,33.27,70.32,88.08,27.42,52.85,213.56,59.48,116.92,63.22,119.14,61.5,149.74,70.25,96.37,186.55,226.81,169.13,122.19,89.5275,272.11,90.36,199.4,59.68,49.88,164.61,136.78,82.66,41.76,46.17,146.28
4/7/2026,33.54,70.46,87.92,27.46,51.99,214.27,59.67,117.27,63.73,119.27,61.53,149.3,69.56,96.46,187.31,223.16,170.54,122.19,89.8063,272.82,90.49,199.98,60.16,49.88,164.28,137.43,81.26,41.72,46.27,146.57
4/8/2026,32.4,71.85,91.4,27.96,53.03,220.42,60.3,118.26,61.56,122.4,62.81,154.97,70.67,98.19,193.1,227.68,164.78,125.53,92.3875,278.2,92.12,202.09,58.05,51.2,170.44,141.69,82.78,42.44,46.78,149.67
4/9/2026,31.99,71.7,92.32,28.16,53.52,220.68,60.76,119.13,60.82,122.82,62.61,155.97,71.17,98.9,193.64,229.63,162.73,125.88,92.5188,277.65,92.78,203.63,57.33,51.33,172.19,142.07,83.45,42.73,47.15,149.33
4/10/2026,31.82,70.7,92.07,28.23,52.79,221.67,60.52,118.54,60.44,121.51,61.79,155.15,70.67,99.02,194.27,226.52,161.79,124.56,92.91,273.78,92.98,202.89,56.94,50.77,171.52,142.62,82.37,42.82,46.96,147.31
4/13/2026,31.91,71.22,92.84,28.34,52.25,226.21,59.76,117.26,60.6,123.52,62.22,157.13,70.15,99.45,197.94,224.2,162.31,126.68,94.7825,275.89,93.33,200.25,57.11,51.66,172.73,145.61,81.55,43.02,46.39,147.97
4/14/2026,31.2,71.8,93.36,28.59,52.16,229.6,59.96,117.41,59.3,123.84,62.64,157.76,69.92,100.42,201.83,223.95,158.69,127.15,96.255,277.9,94.22,200.91,55.95,51.78,173.35,147.94,81.47,43.43,46.47,148.83
4/15/2026,31.15,71.41,92.2,28.63,51.96,233.81,59.46,116.31,59.14,124.64,62.29,156.43,69.22,100.47,205.23,222.98,158.45,128.13,98.0025,276.41,94.29,199.25,55.76,52.17,171.18,150.3,81.06,43.41,46.02,147.77
4/16/2026,31.65,70.81,91.8,28.87,52.12,236.2,59.85,117,60.05,124.28,61.73,156.03,69.6,101.36,206.56,223.71,160.93,127.79,98.9925,274.29,95.16,200.51,56.58,52.03,170.33,152.02,81.43,43.81,46.35,146.61
4/17/2026,30.69,71.94,93.57,29.35,52.84,240.29,59.59,116.57,58.31,125.34,62.65,158.82,70.24,102.98,210.07,226.87,156.07,129.03,100.6975,278.45,96.68,199.7,55.02,52.43,173.51,154.35,82.46,44.48,46.16,148.8
4/20/2026,30.77,71.36,93.99,29.45,52.78,241.31,59.11,115.62,58.44,125.87,62.08,159.03,69.89,103.23,210.43,226.67,156.45,129.51,101.1413,276.28,97.03,198.05,55.07,52.63,173.9,154.56,82.39,44.64,45.75,147.42
4/21/2026,31.22,70.61,92.68,28.91,52.52,240.98,58.04,113.57,59.25,125.29,61.44,156.79,69.03,101.45,209.44,225.51,158.69,128.67,101.02,273.33,95.31,194.44,55.87,52.3,171.44,154.69,81.84,43.78,44.95,145.92
4/22/2026,31.62,70.81,92.57,28.69,52.7,245.86,57.97,113.54,59.95,124.91,61.7,156.57,69.41,100.63,214.13,226.28,160.75,128.43,103.03,274.07,94.52,194.34,56.54,52.21,171.04,158.09,82.11,43.46,44.87,146.38
4/23/2026,31.86,70.56,93.96,28.96,53.45,242.41,59.59,116.72,60.37,124.19,61.44,157.69,70.7,101.66,211.56,229.51,162.04,127.44,101.57,273.01,95.49,199.69,56.98,51.8,174.07,155.84,83.48,43.96,46.09,146.24
4/24/2026,31.8,69.73,93.12,28.89,53.37,248.58,59.65,116.84,60.31,123.31,60.66,156.49,70.64,101.41,217.17,229.06,161.72,126.63,104.16,269.89,95.3,199.84,56.87,51.42,172.47,160.22,83.23,43.83,46.18,144.18
4/27/2026,31.83,69.44,93.19,28.73,52.82,248.85,59.72,116.67,60.26,124.11,60.33,156.63,70.11,100.83,218.42,226.73,161.89,127.53,104.32,268.78,94.78,200.11,56.77,51.81,172.51,160.57,82.34,43.49,46.19,143.46
4/28/2026,32.32,69.44,92.22,29.02,53.19,244.95,59.75,116.87,61.22,124.34,60.39,155.41,71.17,101.74,215.31,228.33,164.43,127.73,102.67,268.82,95.65,200.26,57.71,51.85,170.98,157.85,83.08,43.91,46.25,143.84
4/29/2026,33.05,68.94,91.67,28.79,53.09,246.21,59,115.53,62.58,123.17,59.98,155.63,70.96,100.9,215.94,228.07,168.13,127.54,103.13,266.8,94.9,197.6,59.03,51.92,169.93,159.11,82.92,43.64,45.68,142.84
4/30/2026,33.33,70.4,94.34,29.21,54.09,246.31,60.4,118.3,63.21,124.34,61.28,158.61,71.77,102.63,218.11,232.14,169.58,128.2,103.18,272.46,96.33,202.49,59.65,52.13,174.58,159.5,84.31,44.4,46.85,145.99
5/1/2026,32.92,70.11,93.52,29.15,53.95,250.2,60.03,117.41,62.47,123.88,61.07,157.35,71.65,102.36,221.01,231.6,167.52,127.66,104.85,271.31,96.06,201.12,58.85,51.92,172.96,161.87,84.17,44.32,46.55,145.16
5/4/2026,33.25,70.1,92.46,28.96,53.51,250.42,59.85,117.1,63.02,122.86,60.97,155.82,71.11,101.63,221.03,229.79,169.25,126.76,104.95,271.34,95.46,200.51,59.39,51.58,170.98,162.05,83.54,44.08,46.37,144.73
5/5/2026,33.25,70.33,93.48,29.05,53.76,254.87,59.85,116.96,63.09,123.38,61.19,156.42,71.42,101.94,225.18,230.81,169.23,126.98,106.81,272.17,95.76,200.54,59.45,51.59,172.41,165.63,84.06,44.17,46.37,145.3
5/6/2026,31.94,70.57,95.73,29.47,53.71,261.5,59.09,115.28,60.56,124.23,61.46,159.41,71.44,103.28,232.12,230.59,162.43,127.59,109.56,273.1,97.09,198.05,57,51.84,176.87,170.03,84.24,44.74,45.71,145.4
5/7/2026,31.32,70.02,93.99,29.29,53.55,261.34,58.3,113.92,59.4,123.09,60.95,157.7,71.08,102.56,232.26,229.94,159.31,126.85,109.5,271.09,96.39,195.44,55.95,51.55,174,169.69,83.98,44.4,45.12,144.72
5/8/2026,31.15,69.48,93.87,29.35,53.6,268.37,57.85,112.84,59.09,122.62,60.42,157.27,71.32,102.77,238.64,230.24,158.38,126.13,112.44,268.98,96.62,193.9,55.7,51.24,173.2,175.52,84.18,44.41,44.72,143.49
5/11/2026,31.95,69.25,94.78,29.35,53,271.46,58.38,113.77,60.63,122.14,60.23,158.25,71.3,102.84,240.04,227.58,162.46,125.69,113.72,267.95,96.69,195.62,57.17,51.18,175.04,177.88,83.37,44.57,45.14,143.04
5/12/2026,32.18,70.52,94.25,29.37,53.69,267.95,58.44,114.1,61.02,123,61.39,157.55,72.21,102.85,237.07,230.59,163.67,126.47,112.3,272.93,96.69,195.91,57.57,51.58,174.35,175.2,84.44,44.58,45.19,145.85
5/13/2026,32.16,70.94,94.02,29.12,53.85,270.74,57.74,112.75,61.1,121.76,61.73,156.44,72.28,102.01,240.66,231.23,163.61,125,113.45,274.41,95.89,193.52,57.63,50.99,173.62,176.85,84.72,44.21,44.67,146.71
5/14/2026,32.42,70.88,94.65,28.94,54,274.95,58.05,113.42,61.56,122.5,61.67,157.28,72.49,101.33,243.06,231.96,164.8,125.78,115.19,274.1,95.32,194.56,58.07,51.29,174.51,179.5,84.98,43.91,44.9,146.63
5/15/2026,33.13,69.96,92.65,28.5,53.84,270.56,56.69,111.08,62.96,121.76,60.91,154.85,72.23,99.8,238.8,231.25,168.38,125.29,113.31,270.62,93.91,190.2,59.44,51.1,171.4,176.26,84.64,43.23,43.87,145.1
5/18/2026,33.72,70.17,92.21,28.85,54.54,267.65,56.81,111.32,64.09,122.99,61.15,155.12,72.88,100.91,236.39,234.25,171.5,126.77,112.13,271.42,95.01,190.32,60.58,51.74,170.75,174.36,85.9,43.75,43.94,145.72
5/19/2026,34.07,70.83,91.05,28.94,54.69,266.18,57.31,112.26,64.72,121.52,61.84,153.16,72.7,101.26,234.56,234.76,173.25,125.3,111.52,274.04,95.28,192.06,61.29,51.1,168.74,173.24,86.09,43.94,44.34,147.32
5/20/2026,33.29,71.01,92.41,29.3,54.29,271.76,57.58,112.55,63.28,122.97,61.89,155.32,72.45,102.41,239.33,233.14,169.17,126.76,113.83,274.77,96.49,192.92,59.8,51.66,170.73,177.14,85.52,44.43,44.51,147.13
5/21/2026,32.92,71.47,92.35,29.36,53.5,273.47,58.16,113.59,62.68,123.4,62.29,155,72.5,102.56,240.08,229.78,167.28,127.01,114.49,276.54,96.67,194.93,59.13,51.73,170.53,178.6,84.66,44.5,45,148.15
5/22/2026,33.06,72.17,93.08,29.4,53.5,276.35,58.63,114.48,62.98,123.79,62.98,156.14,72.88,102.72,241.77,229.69,168.02,127.37,115.75,279.27,96.77,196.47,59.49,51.94,171.77,180.39,84.8,44.56,45.35,149.89
5/26/2026,32.2,71.68,94.74,29.53,52.75,281.97,58.68,114.41,61.39,123.81,62.5,158.15,71.72,103.12,247.42,226.39,163.72,127.36,118.05,277.31,97.22,196.65,57.85,51.85,174.3,185.14,83.63,44.71,45.33,148.51
5/27/2026,31.64,71.85,94.79,29.46,53.28,280.4,58.4,113.85,60.43,122.51,62.6,158.35,72.61,102.79,246.33,228.79,160.84,126.28,117.38,277.88,96.92,195.7,56.99,51.42,174.3,184.43,84.58,44.63,45.14,148.79
5/28/2026,31.61,72.82,94.59,29.34,53.15,284.02,57.75,112.61,60.46,122.17,63.52,158.06,72.18,102.31,249.53,228.13,160.72,125.91,118.95,281.77,96.55,193.55,56.95,51.27,173.8,186.85,84.43,44.41,44.63,150.88
5/29/2026,31.28,72.25,94.28,29.07,52.11,289.25,57.53,112.11,59.84,122.86,63.03,157.88,71.11,101.43,252.92,223.75,159.1,126.66,121.06,279.61,95.7,192.66,56.29,51.58,173.13,191.02,82.91,43.99,44.42,149.47
6/1/2026,31.84,71.46,93.53,28.59,51.58,296.68,55.83,109.08,60.86,122.55,62.3,156.82,70.21,99.6,257.97,221.47,161.83,126.23,124.19,276.33,94.09,187.11,57.3,51.43,172.4,195.76,82.03,43.27,43.1,147.84
6/2/2026,32.22,70.57,94.69,28.71,51.44,300.51,56.94,110.95,61.56,123.02,61.59,157.47,70.22,99.99,259.94,220.82,163.72,126.31,125.77,272.98,94.52,190.78,57.96,51.46,174.19,198.21,81.83,43.49,43.9,146.4
6/3/2026,32.58,71.15,94.51,28.67,51.75,296.02,56.6,110.64,62.38,121.63,62.18,156.5,70.39,100,257.56,222.17,165.57,124.56,123.91,275.27,94.41,189.68,58.71,50.87,174.05,196.23,82.16,43.51,43.71,147.55
6/4/2026,32.64,73.26,95.56,29.18,51.7,293.42,56.94,111.3,62.4,124.81,63.98,158.63,70.25,101.79,256.42,221.91,165.86,127.9,122.82,283.38,96.1,190.85,58.75,52.19,176.16,193.17,82.04,44.4,43.94,152.08
6/5/2026,31.95,73.44,94.11,29.41,52.57,275.32,57.39,112.23,61.09,125,64.24,157.19,71.89,102.54,241.25,225.75,162.36,128.08,115.28,284.13,96.79,192.36,57.67,52.3,174.18,180.3,83.44,44.7,44.35,153.01
6/8/2026,32.34,73.27,93.86,29.03,52.48,280.09,56.32,110.16,61.76,124.31,64.06,156.63,71.37,101.08,245.13,225.19,164.43,127.4,117.25,283.32,95.47,188.75,58.33,51.97,173.63,184.18,83.07,44.03,43.52,152.65
6/9/2026,31.79,74.33,94.84,29.7,52.98,274.63,56.86,111.52,60.79,125.41,64.93,158.65,72.5,103.49,241.08,227.52,161.56,128.68,114.99,287.39,97.67,190.6,57.39,52.46,175.6,180.77,84.1,44.97,43.98,154.57
6/10/2026,32.28,73.47,91.68,29.7,53.91,268.43,56.89,111.55,61.66,125.06,64.09,153.78,73.73,103.52,235.4,231.33,164.08,128.19,112.34,284.14,97.68,190.57,58.25,52.23,169.66,176.63,85.49,44.99,44,152.85
6/11/2026,31.68,74.16,94.78,29.65,53.74,277.23,56.89,111.38,60.53,126.31,64.61,158.07,73.37,103.45,243.35,230.74,161.1,129.24,116.07,286.8,97.61,190.7,57.12,52.62,175.15,183.21,85.27,44.92,44.05,154.09
6/12/2026,31.93,74.06,95.14,29.95,54.11,278.92,57.54,112.58,60.99,128.05,64.48,159.14,73.88,104.37,244.83,232.25,162.34,130.97,116.74,286.46,98.51,192.89,57.55,53.34,176.18,184.8,85.82,45.36,44.53,153.81
6/15/2026,30.85,73.82,96.4,29.73,53.93,288.36,57.88,112.42,58.63,128,64.02,161,73.16,103.08,253.97,231.48,156.76,131.38,120.73,285.62,97.82,194,55.55,53.56,178.68,191.79,85.48,44.99,44.74,152.89
6/16/2026,30.7,73.77,96.97,29.77,54.01,281.39,58.25,113.22,58.37,129.57,63.97,162.47,73.34,103.34,248.07,231.64,155.95,133.24,117.81,285.22,98.06,195.09,55.36,54.35,179.85,186.44,85.59,45.1,45.06,152.94
6/17/2026,30.36,72.87,96.81,29.05,52.9,279.21,57.49,111.81,57.71,128.89,63.13,161.63,72.07,100.62,246.39,227.01,154.28,132.4,116.93,281.99,95.61,192.6,54.67,54.05,179.6,185.8,83.68,43.97,44.46,150.71
6/18/2026,29.66,72.22,97.56,28.77,52.41,286.54,57.5,112.49,56.77,127.61,62.68,162.25,71.57,100.45,253.57,226.11,151.82,131.44,120.04,280.41,95.56,193.95,53.77,53.57,180.91,191.44,83.3,43.86,44.76,149.4
6/22/2026,30.03,72.87,98.2,29.04,52.05,287.68,57.75,112.97,57.53,128.56,63.18,162.73,71.08,101.61,253.28,224.5,153.75,132.15,120.51,283.02,96.59,194.82,54.06,53.7,181.8,192.15,82.18,44.02,44.72,150.06
6/23/2026,30.22,73.85,96.13,29.44,52.95,277.03,58.2,113.94,57.86,129.09,64.03,160.13,72.42,102.99,243.37,228.7,154.68,132.68,116.07,286.69,97.86,196.29,54.46,53.88,178.15,184.19,83.72,44.64,45.07,152.18
6/24/2026,29.68,74.58,97.06,29.47,53.41,275.02,58.73,115.25,56.91,128.19,64.64,161.98,72.9,102.85,242.19,229.24,150.88,131.49,115.13,288.73,97.01,196.86,53.57,53.72,180.21,183.05,84.44,44.51,45.54,153.35
6/25/2026,30.02,75.69,99,29.53,52.97,275.85,59.1,115.94,57.5,127.62,65.66,164.66,72.9,103.1,243.99,227.23,152.54,131.01,115.47,293.03,97.19,198.16,54.09,53.45,184.12,184.57,83.94,44.59,45.85,155.63
6/26/2026,29.91,77.87,97.19,29.97,53.49,272.48,59.51,116.82,57.22,127.85,67.64,163.15,73.65,104.64,239.66,229.65,152.07,131.46,113.86,301.43,98.67,199.66,53.84,53.57,181.2,181.11,84.71,45.24,46.2,160.34
